>  Input file      Control_15.csv
>  ADJ file        
>  Output file     C:\Users\Ciaran\Documents\Miscellaneous\Aracne\AracneMicroarray\Analysis\Control\15\Control_15Network.csv
>  Algorithm       VARIABLE_BANDWIDTH
>  Kernel width    0.34136005457230423
>  No. bins        6
>  MI threshold    0.5
>  MI P-value      1.0
>  DPI tolerance   0.85
>  Correction      0.0
>  Subnetwork file 
>  Hub probe       
>  Control probe   
>  Condition       
>  Percentage      0.35
>  TF annotation   C:\Users\Ciaran\Documents\Miscellaneous\Aracne\AracneMicroarray\TFsInMicroarrayDataProbeIDs.txt
>  Filter mean     0.0
>  Filter CV       0.0
11746909_a_at	11736238_a_at	0.53056369	11723976_at	0.51838454	11718612_a_at	0.53056441	11730931_at	0.53040564	11727682_at	0.55520002	11733762_a_at	0.54226132	11743232_a_at	0.55036671	11723804_a_at	0.53990884	11716720_a_at	0.50424536	11733006_at	0.51449274	11719577_a_at	0.53056441	11756425_a_at	0.55289732	11734819_s_at	0.5558655	11723975_x_at	0.54595085	11722736_s_at	0.55578325	11733928_a_at	0.54156374	11751585_a_at	0.54597652	11716966_a_at	0.53045217	11719907_a_at	0.53031451	11753436_a_at	0.55260512	11715613_a_at	0.52990408	11720531_at	0.55524981	11725936_a_at	0.53056441	11720081_a_at	0.55499079	11748789_a_at	0.52896575	11733978_a_at	0.53056441	11724728_a_at	0.53137085	11718178_a_at	0.51410025	11721705_at	0.55554935	11758474_s_at	0.53056441	11754666_a_at	0.53393296	11743745_a_at	0.53056441	11723137_at	0.53053018	11734551_a_at	0.50834065	11733003_a_at	0.51496724	11755109_a_at	0.54960765	11735386_a_at	0.5234188	11729039_at	0.55580199	11755291_a_at	0.52588763	11744701_a_at	0.55188924	11728731_s_at	0.50660055	11753617_a_at	0.55544842	11722049_a_at	0.5558681	11751007_a_at	0.53056441	11748584_a_at	0.53056436	11724667_s_at	0.53826269	11715412_a_at	0.55140188	11727657_at	0.53442627	11725354_at	0.55562235	11725353_at	0.54267988	11748581_a_at	0.53887028	11721450_x_at	0.52196711	11740597_a_at	0.51858183	11725160_at	0.53047369	11751770_a_at	0.54929794	11721751_s_at	0.52951825	11735271_a_at	0.51248371	11716208_s_at	0.55406413	11717760_a_at	0.51092775	11725499_at	0.53056441	11733977_a_at	0.54581966	11716551_s_at	0.51029751	11716550_at	0.55470476	11741604_x_at	0.52726562	11753417_x_at	0.53022715	11727052_at	0.54515139	11729074_a_at	0.53056441	11716006_a_at	0.53056441	11716195_a_at	0.52550348	11720749_a_at	0.53056441	11744364_s_at	0.53056441	11741385_a_at	0.55086735	11757762_s_at	0.51651311	11720529_at	0.53056441	11752646_a_at	0.50923988	11758536_s_at	0.54297424	11746605_a_at	0.55537763	11725351_x_at	0.54292472	11729623_a_at	0.55041207	11727144_a_at	0.53056441	11755288_a_at	0.53056441	11743695_at	0.5555762	11742006_at	0.51669791	11717133_a_at	0.53036529	11736899_x_at	0.54969527	11728135_at	0.53331809	11743517_a_at	0.55211989	11726340_a_at	0.55144962	11725590_a_at	0.51902354	11741989_a_at	0.50834602	11720561_x_at	0.5558542	11733981_a_at	0.5497492	11752855_x_at	0.53007646	11750161_a_at	0.53056441	11723175_at	0.54954653	11716150_a_at	0.53056441	11733002_s_at	0.5208748	11731187_at	0.52327348	11721987_s_at	0.5504582	11725028_s_at	0.54205796	11754483_a_at	0.55516089	11758159_a_at	0.5305644	11758352_at	0.52639581	11749806_a_at	0.5305606	11753239_a_at	0.55487521	11715636_a_at	0.53196968	11734020_a_at	0.50230028	11750307_a_at	0.5277181	11758110_s_at	0.55588422	11728386_x_at	0.54794608	11735143_at	0.53056441	11760532_a_at	0.52534338	11722414_at	0.55569998	11723561_x_at	0.54882512	11726181_at	0.55311908	11728384_x_at	0.53056441	11725743_s_at	0.53056441	11725744_x_at	0.52861581	11758513_s_at	0.53056422	11732168_x_at	0.50591566	11725033_a_at	0.53056441	11750766_a_at	0.55585387	11744645_a_at	0.55583517	11743197_at	0.53056441	11731258_at	0.53049446	11752173_a_at	0.55555467	11750229_x_at	0.53056441	11736576_x_at	0.55582854	11727171_at	0.51620987	11719572_a_at	0.53056441	11721884_s_at	0.53455587	11732665_a_at	0.55117084	11723562_a_at	0.55548679	11734561_a_at	0.55509463	11763601_x_at	0.54733839	11746310_a_at	0.55587453	11716624_s_at	0.53056441	11728483_at	0.53056441	11726483_at	0.53056441	11737134_x_at	0.55460155	11729931_a_at	0.55488729	11717882_a_at	0.5204466	11735387_at	0.55520291
11736238_a_at	11746909_a_at	0.53056369	11724734_at	0.51309692	11723976_at	0.70541435	11718612_a_at	0.75391696	11758217_s_at	0.51208152	11744541_a_at	0.55588858	11730931_at	0.75375699	11738454_at	0.68374823	11733762_a_at	0.51764314	11756406_x_at	0.64725129	11743984_a_at	0.60274537	11723804_a_at	0.59443825	11716720_a_at	0.55228278	11733006_at	0.54794592	11719576_s_at	0.71684295	11719577_a_at	0.75391697	11755899_x_at	0.51019671	11755987_a_at	0.55953227	11756425_a_at	0.5232162	11727683_a_at	0.67990601	11723975_x_at	0.57220325	11733928_a_at	0.58930142	11751585_a_at	0.572084	11716966_a_at	0.75349779	11716154_x_at	0.55397982	11753657_a_at	0.58078011	11719907_a_at	0.53555356	11753436_a_at	0.52644191	11715613_a_at	0.75325156	11725936_a_at	0.75391697	11758321_s_at	0.54807061	11744695_a_at	0.52149851	11748789_a_at	0.75230575	11733978_a_at	0.75391697	11724728_a_at	0.53436531	11724729_a_at	0.51024914	11742224_a_at	0.53450989	11756837_a_at	0.56289369	11718178_a_at	0.54815451	11715414_x_at	0.53287989	11758474_s_at	0.75391697	11754666_a_at	0.53122347	11740000_a_at	0.54215567	11726336_a_at	0.70984969	11743745_a_at	0.75391697	11723137_at	0.75378917	11734551_a_at	0.63758749	11733003_a_at	0.54768863	11735386_a_at	0.72623073	11755291_a_at	0.74920156	11744701_a_at	0.53362716	11728731_s_at	0.72970818	11721695_s_at	0.54990388	11751007_a_at	0.75391697	11748584_a_at	0.75391678	11724667_s_at	0.52491922	11715412_a_at	0.53803364	11727143_x_at	0.65946788	11727657_at	0.53057257	11725353_at	0.58548438	11748581_a_at	0.59738361	11721445_x_at	0.51905579	11721450_x_at	0.72034323	11755733_a_at	0.52312577	11740597_a_at	0.70625147	11741992_a_at	0.51707249	11732535_a_at	0.51221132	11725160_at	0.75357819	11725155_at	0.55181587	11721751_s_at	0.75286268	11735271_a_at	0.5489745	11717760_a_at	0.54970676	11725499_at	0.75391697	11733977_a_at	0.50950143	11716551_s_at	0.54998815	11741604_x_at	0.53867474	11753417_x_at	0.75357714	11727052_at	0.51118106	11737135_a_at	0.51020524	11729074_a_at	0.75391696	11716006_a_at	0.75391697	11741590_x_at	0.52416657	11716195_a_at	0.73452638	11720749_a_at	0.75391697	11744364_s_at	0.75391697	11741385_a_at	0.5424952	11757762_s_at	0.54681042	11720529_at	0.75391697	11752646_a_at	0.63710744	11722918_a_at	0.52580284	11758536_s_at	0.58442461	11747909_x_at	0.67408886	11743524_a_at	0.5393269	11725351_x_at	0.58460455	11717703_a_at	0.52932647	11727144_a_at	0.75391697	11755288_a_at	0.75391697	11742006_at	0.54670123	11749566_s_at	0.54512394	11749626_a_at	0.59985574	11726498_at	0.55366208	11717133_a_at	0.75317305	11746604_a_at	0.51484434	11759661_at	0.57340626	11736899_x_at	0.55117766	11717211_a_at	0.51410855	11752740_a_at	0.5502506	11728135_at	0.53201312	11743517_a_at	0.53141272	11726340_a_at	0.53761715	11725590_a_at	0.54524597	11741989_a_at	0.66044975	11752855_x_at	0.53581334	11750161_a_at	0.75391696	11723175_at	0.55218802	11716151_a_at	0.56730722	11716150_a_at	0.75391697	11733002_s_at	0.54397361	11731187_at	0.62558405	11725028_s_at	0.58764915	11723977_at	0.55121358	11719570_at	0.57455598	11758159_a_at	0.75391694	11735892_a_at	0.5313549	11724854_at	0.55742064	11717384_a_at	0.54760383	11758352_at	0.74971419	11749806_a_at	0.75390275	11739527_a_at	0.53702955	11715636_a_at	0.61285679	11743983_x_at	0.52200191	11734020_a_at	0.72535179	11722755_a_at	0.52332044	11750307_a_at	0.5382386	11728386_x_at	0.56202238	11735143_at	0.75391697	11726006_at	0.60856136	11760532_a_at	0.73389585	11723561_x_at	0.50081281	11726181_at	0.52063437	11728384_x_at	0.75391697	11728383_a_at	0.51176494	11725743_s_at	0.75391697	11725744_x_at	0.74657265	11758513_s_at	0.75391624	11757886_s_at	0.55592627	11723136_x_at	0.51238678	11732168_x_at	0.6488647	11716662_at	0.60151597	11725033_a_at	0.75391697	11743196_a_at	0.68555423	11743197_at	0.75391697	11731258_at	0.75384649	11750229_x_at	0.75391697	11716062_a_at	0.5559094	11729642_a_at	0.55135227	11729641_a_at	0.51026148	11725032_a_at	0.53739729	11758611_s_at	0.53820941	11727171_at	0.69606904	11719572_a_at	0.75391697	11715413_s_at	0.55576668	11721884_s_at	0.53039894	11748543_a_at	0.51032996	11763601_x_at	0.56533442	11716624_s_at	0.75391697	11729546_at	0.51579931	11746507_a_at	0.51869735	11728483_at	0.75391697	11726483_at	0.75391697	11732346_at	0.55559831	11743686_a_at	0.53561319	11729040_at	0.55481748	11717882_a_at	0.54427736	11731061_at	0.60188118	11733224_at	0.5513779
11724734_at	11736238_a_at	0.51309692	11718612_a_at	0.51309943	11758217_s_at	0.5987502	11744541_a_at	0.51363054	11730931_at	0.51310646	11738454_at	0.51611256	11756406_x_at	0.51750895	11743984_a_at	0.53337302	11719576_s_at	0.51470909	11719577_a_at	0.51309943	11755899_x_at	0.59929287	11755987_a_at	0.57448046	11727683_a_at	0.51626953	11716966_a_at	0.5127112	11753657_a_at	0.55842153	11715613_a_at	0.5131286	11725936_a_at	0.51309943	11758321_s_at	0.58144074	11744695_a_at	0.59476854	11748789_a_at	0.51316988	11733978_a_at	0.51309943	11724729_a_at	0.599223	11742224_a_at	0.57904102	11756837_a_at	0.57225068	11715414_x_at	0.58085746	11758474_s_at	0.51309943	11740000_a_at	0.56881787	11726336_a_at	0.51501087	11743745_a_at	0.51309943	11723137_at	0.51298106	11755291_a_at	0.51330488	11728731_s_at	0.51415113	11721695_s_at	0.5531807	11751007_a_at	0.51309943	11748584_a_at	0.51309925	11727143_x_at	0.51706886	11721445_x_at	0.59314906	11755733_a_at	0.59404	11741992_a_at	0.59457787	11732535_a_at	0.59870002	11725160_at	0.51278566	11725155_at	0.54744294	11721751_s_at	0.51314559	11725499_at	0.51309943	11753417_x_at	0.51311435	11737135_a_at	0.599277	11729074_a_at	0.51309943	11716006_a_at	0.51309943	11741590_x_at	0.59356871	11720749_a_at	0.51309943	11744364_s_at	0.51309943	11720529_at	0.51309943	11722918_a_at	0.58773795	11747909_x_at	0.51650362	11743524_a_at	0.5729881	11717703_a_at	0.5911698	11727144_a_at	0.51309943	11755288_a_at	0.51309943	11749566_s_at	0.56375101	11749626_a_at	0.53755095	11726498_at	0.54011746	11717133_a_at	0.51241051	11746604_a_at	0.59611254	11759661_at	0.56458317	11717211_a_at	0.5979399	11752740_a_at	0.55223181	11750161_a_at	0.51309943	11716151_a_at	0.56916949	11716150_a_at	0.51309943	11723977_at	0.54939659	11719570_at	0.56367051	11758159_a_at	0.51309941	11735892_a_at	0.59019718	11724854_at	0.57583397	11717384_a_at	0.55875332	11758352_at	0.51328261	11749806_a_at	0.51308626	11739527_a_at	0.57601631	11743983_x_at	0.59454425	11734020_a_at	0.51434029	11722755_a_at	0.59395216	11735143_at	0.51309943	11726006_at	0.52346117	11728384_x_at	0.51309943	11728383_a_at	0.59887102	11725743_s_at	0.51309943	11725744_x_at	0.50630721	11758513_s_at	0.51309876	11757886_s_at	0.51853071	11723136_x_at	0.59774005	11716662_at	0.53519939	11725033_a_at	0.51309943	11743196_a_at	0.51603819	11743197_at	0.51309943	11731258_at	0.51310253	11750229_x_at	0.51309943	11716062_a_at	0.51455301	11729642_a_at	0.57953996	11729641_a_at	0.59934721	11725032_a_at	0.57555028	11758611_s_at	0.57449662	11719572_a_at	0.51309943	11715413_s_at	0.52362644	11748543_a_at	0.59934086	11716624_s_at	0.51309943	11729546_at	0.59546313	11746507_a_at	0.59341208	11728483_at	0.51309943	11726483_at	0.51309943	11732346_at	0.50752912	11743686_a_at	0.57775115	11729040_at	0.53352802	11731061_at	0.5346648	11733224_at	0.54887903
