Repeat,Time,ABHD17C,ADAM19,ADAMTS1,ADAMTS1,ADM,ADM,ADM,AHRR,AMIGO2,ANGPTL4,ARHGAP29,ARID5B,ARRDC4,AUTS2,AVPI1,BCL11A,BCL6,BCOR,BCOR,BDNF,BDNF,BDNF,BDNF,BHLHE40,BMP4,CAVIN4,CAVIN4,CDKN2B,CEBPD,CEBPD,CEBPD,CITED2,CITED2,CLDN4,CNKSR3,COL16A1,COL27A1,COL7A1,COMP,CTGF,CTGF,CTGF,CTPS1,CTPS1,CTPS1,CTPS1,DACT1,DACT1,DUSP2,DUSP5,DUSP6,DUSP6,DUSP6,DUSP6,EDN1,EDN1,EGR2,EGR2,EGR2,ELMSAN1,ENPP1,ENPP1,ESM1,ESM1,FAM46B,FN1,FOSB,FZD7,GADD45B,GADD45B,GAL,GAL,GCNT1,GCNT1,GEM,GLI2,HBEGF,HBEGF,HES1,HES1,HMOX1,HMOX1,HMOX1,HOXA13,ID1,ID1,ID1,ID2,IER3,IFIT2,IL11,IL11,IL11,IL6,JUNB,KANK4,KCTD11,KCTD11,KLF5,KLF5,KRTAP1-5,LARP6,LIF,LIF,LMCD1,LMCD1,LMCD1,LMCD1,LTBP2,LTBP2,MYO10,NABP1,NEDD9,NEDD9,NEDD9,NET1,NET1,NGF,NIPAL4,NR2F2,NR2F2,NR2F2,NUAK1,OSR2,OSR2,OSR2,OSR2,PCDH18,PCDH18,PCDH18,PCDH18,PDGFA,PDGFA,PFKFB3,PFKFB4,PGM2L1,PGM2L1,PGM2L1,PMEPA1,PMEPA1,PMEPA1,PRAG1,PRICKLE1,PRICKLE1,PRICKLE2,PRR5L,PTX3,PXDC1,RGS4,RGS4,RGS4,RGS4,RHOB,RHOB,RHOB,RHOB,RNF144B,S1PR5,SERPINE1,SERTAD2,SH3PXD2A,SIX1,SKIL,SKIL,SLC19A2,SLC19A2,SLC19A2,SMAD7,SOCS2,SOCS2,SOX4,SOX4,SOX4,SOX4,SOX4,SOX4,STC2,STC2,STK38L,STK38L,STK38L,SUSD6,TBX5,TFAP2A,TFAP2C,TFAP2C,TGFBI,TGFBI,TGFBI,TNFAIP6,TOB1,TPM1,TRIB1,TSHZ3,TSPAN13,TSPAN2,TSPAN2,TSPAN2,TUFT1,TUFT1,TWIST1,TXNIP,TXNIP,TXNIP,TXNIP,TXNIP,ULK1,USP53,VDR,VDR,VEGFA,VEGFA,VEGFA,VEGFA,VEGFA,VEGFA,VEGFA,ZNF365
1,0,7.9967777576,7.2551659579,11.4088434269,10.2304541328,11.0500747584,9.0102371355,10.5611078046,7.976538177,9.2023564812,3.5796004024,9.2970955024,7.4765099671,8.2301600843,4.6607384415,6.861667667,3.3406450731,7.6937160704,5.4988866508,5.0528682893,6.8737532011,9.1801505456,7.907708203,6.901542098,5.000153855,6.1967894501,2.413568283,2.8300483886,2.6583425618,9.0461919491,8.8862934811,8.359844993,10.0388057075,11.3091804318,2.8732624529,6.8826420232,6.9834579232,3.924233674,7.9322065437,4.8397253777,10.0684212786,10.768149735,10.7302163015,8.2302060287,9.1699050316,8.2409849105,8.8043358209,5.3330018156,3.6714650766,4.7299756212,6.8932913116,6.7927847439,7.0508762001,7.456521741,7.2092724588,4.929751375,5.3085037487,2.6604109284,2.6970990519,2.5175383491,6.4123912566,7.9674780299,5.5683366133,4.9653311902,6.4181028951,7.0944471123,7.020680942,3.0152168952,9.8771463911,7.0786984644,5.5203508856,5.1831514245,7.3803192043,7.4016129808,6.5690916227,6.4820812631,7.6215996839,5.9062297007,4.4496650351,5.083582181,5.5112605895,6.9833424135,6.039312034,5.6659074179,7.4387898334,11.4137014129,10.0094108465,11.1659383389,9.609120614,8.7192675213,5.5155283307,5.5638506083,5.4056357031,6.414553119,5.0369893794,4.895186453,2.5730351254,4.1979172572,6.1540320347,5.5533208981,5.2864716002,9.6440874514,8.5951106945,2.7569661821,4.8098559939,6.345192642,7.7516306011,6.0713424549,4.1481101526,6.7553801084,8.199872978,5.5995404216,5.6164813633,3.6697365926,6.0434968845,4.6074011149,7.2939463242,8.0432468456,7.1216400076,4.2879858498,5.9652035107,9.5286693777,9.3024257813,5.4204187366,7.386912113,5.7937763941,6.1312123954,6.349503391,5.9492928511,8.719895993,5.4097222619,8.4172521702,4.6398934527,5.5606104778,8.3540662451,5.8213074004,4.7161753615,4.6847570312,4.4863447518,4.1626721735,4.2799987937,5.6272530666,7.1009246638,7.6841923116,8.1544939755,5.6237845335,5.3378582095,7.3581913787,8.1841323397,8.821728026,8.2054807387,7.6140886827,8.6423205317,8.6838951152,5.8792340194,5.5487896754,5.2110825395,5.5864590682,3.1399253961,10.9834503208,7.5854293276,9.5638354051,5.5960606936,4.1717238439,4.6382303488,3.8041726065,3.8622999526,4.0625861265,7.3636966458,8.1556764847,9.4257394491,6.0288128889,7.2683555087,4.190323497,4.554712035,5.8378593734,5.8156610016,7.7089706184,8.1443142804,4.3957666549,5.5237732981,4.0204075732,6.8531938904,9.0271312588,8.3909378826,4.9725665351,6.7491042017,10.202181517,10.0508160098,10.8112551613,4.5648295012,7.626823081,6.9698405728,5.7285500997,5.921900222,7.0581606258,3.2676759453,4.420834597,4.2138268976,6.3263846723,4.0467288027,9.0281106546,8.1216253619,8.7109641698,7.4148524761,8.1046073449,8.4379124378,4.6207369247,8.2001107527,6.4348325215,5.470013432,5.8036802747,8.530294545,6.3662621169,8.9058155274,8.1648171703,6.2004654605,4.6888982621,5.7762785605
1,15,8.0506121977,7.4629205052,11.5588300212,10.3467286653,11.1834052833,9.1936188287,10.7719810564,8.1632812462,9.6581117235,3.9800720781,9.4061028815,7.6777177377,8.2983723144,4.5735709539,6.6782757217,3.4089605714,7.8078907948,5.462348442,5.4282356712,7.1134161626,9.3401064066,8.0723486885,7.0042654931,5.1928638096,6.0964225724,2.8150702757,2.7103330573,2.5602662858,9.1975868307,9.172278603,8.4765077263,10.2427736109,11.4105133815,2.7193809217,6.8082539318,7.2348437181,4.0114996128,7.9971288354,4.9550995808,10.3517055753,11.1052671852,10.919774449,8.0733801354,8.9506518762,8.1946941176,8.7679429029,5.688701463,3.4625482802,5.0236565862,7.3220957002,6.9538252626,7.1296894419,7.5549820457,7.4495077759,5.4404415572,5.7633180427,2.4456621473,2.1857593758,2.6295864702,6.6401106573,7.7305058019,5.5050762574,4.7223295951,6.2670572304,6.6972277126,7.1587134719,3.0542434354,10.0841010075,6.9710957878,5.4259325218,4.758554428,7.1869442698,7.3297354759,6.6973663849,6.2046516375,7.5969082326,5.853134105,4.4260117659,5.1182239591,5.4725060545,7.155765543,6.2208933236,5.7306346679,7.6755819682,11.369400112,9.980306739,11.0355929134,9.6540384551,8.9573607272,5.9789832548,5.3894397695,5.2743266715,6.3622621914,5.2772755376,5.5411570039,2.7236184508,4.3751349817,6.4013218497,5.5897543378,5.4153153886,9.9450669492,8.6230877002,2.837974705,5.4508619282,6.7412269516,8.2693391286,6.3011599586,4.4546342046,6.7105012701,8.1076599436,6.2923522023,6.0045200232,3.9843552363,6.3114603394,4.6091573726,7.1316997237,7.9743441581,7.2776522787,4.055210979,6.2473693492,9.4620526382,9.3063522411,5.5778547977,7.4858028655,6.1320482158,6.3088703147,6.7287228165,6.1797181087,8.9216945309,5.6966534303,8.7394668125,5.0039275015,5.7059143764,8.5389539258,6.1580911412,4.7790677099,5.0883894908,4.1932414729,4.3367913915,3.6523371847,5.6802169377,7.3895550214,7.6030712974,8.1618029927,5.6548635546,5.3896259869,7.4730664521,8.1189114599,8.8835556462,8.264202482,7.4466425539,8.6315966363,8.96752848,6.2298363233,5.8184315043,5.2988631503,5.7024744773,3.4182890738,10.9665842147,7.521648414,9.6574751376,5.7655757842,4.2050449774,5.1065388642,3.7192427753,4.1145349473,4.0679496973,7.5446835316,8.2547376237,9.6940829473,6.3563573765,7.689117131,3.9230085045,4.8062404221,5.837639183,6.2918678825,7.9080564647,8.4061662085,4.5662042445,5.6668996371,4.2890021613,7.2313292054,9.1938219281,8.5308971953,4.7018941502,6.5850279994,10.3600767047,10.3483506418,11.0140693129,4.777099503,7.4513259124,7.1714648093,5.839047428,5.8487925699,7.0119647494,3.5552736287,4.4553252163,4.624330172,6.6867919127,4.472852863,9.0987346331,8.269124021,8.7844501099,7.8503074689,8.2777184051,8.6455763153,4.6659485137,8.444367404,6.7933944453,5.4611064609,6.168127868,8.6947517978,6.7120951524,9.2253755326,8.4522920532,6.3789094037,5.2648685388,5.5805184634
1,30,8.0240451557,7.4239179418,11.4042394273,10.2357520695,11.0300890776,9.1915243747,10.5624546775,8.2568694793,9.8030614927,4.1837359567,9.3646484867,7.7521480839,8.0239854356,4.2817232974,6.9099963125,3.533314306,7.886953115,5.4926267409,5.3118516767,6.9390979957,9.2989144189,8.2681805199,7.0419772628,6.2492806722,5.8524123948,2.7483504372,2.6275807747,2.7902327551,9.0567830382,9.0499735034,8.5887878976,10.1716456119,11.3468425508,2.5767382047,6.7823800862,7.2915915369,3.9361199498,8.1281633371,5.2047816077,10.7018126219,11.2195762458,11.4436921951,8.0221020696,8.8870954899,8.2833685745,8.820783782,5.8219356675,3.6083677255,6.3193606572,7.4718798247,7.0302727431,7.3651861673,7.5608528379,7.3488836523,7.4345536333,7.6878237976,5.9420668281,3.1267496323,3.0390661227,6.7651998483,7.9650756671,5.5277970868,4.5405116025,6.2509059421,6.6704013837,7.4188471762,3.5335846823,10.0739172696,8.6197467934,6.4754301498,4.947152552,7.3787753956,7.208254769,6.4923994604,6.1755759493,7.7676966412,6.16159442,4.8743461558,6.9891420974,6.7271639307,7.0785530694,6.2218599915,5.7813749818,7.4990142602,11.35924022,10.0615932246,11.0755772596,9.6210165716,9.9474334671,5.8703152323,5.7823027454,5.8469225534,6.8776306615,5.924428455,6.9311202458,2.5699144899,4.6594319211,6.56752632,5.84098513,5.2670417151,9.8396333571,8.520217035,3.1444664167,6.070197717,6.5146132914,8.4316454002,6.4792025529,4.357442096,6.6689353505,8.2286326347,6.015852228,6.1334329594,3.8919862089,6.117452913,4.7212994317,7.3447889696,7.9833045913,7.2929045717,4.3935643506,5.7964454577,9.4125952278,9.3677611999,5.6723359783,7.4851853143,6.022168094,6.6044199064,6.6446286815,6.2803284638,9.0397183434,5.7987351126,8.7441781314,4.7450626188,5.6984777828,8.5302290209,6.256659792,4.2658491916,5.0069366551,4.3945034437,4.3317835438,4.2046331525,5.8000459428,7.3146658508,7.7274377687,8.1596008657,5.7669554296,5.376040071,7.3018759397,8.2714219188,8.8342220385,8.1096748471,7.4427768055,8.45160396,9.5633552208,6.7275179662,6.0873190555,5.9308894069,5.372176986,3.5621486298,10.9990663885,7.5644656009,9.631030865,5.8855844063,4.0666677114,4.1426872705,4.1600062424,4.5042092049,3.9302550045,7.7686033337,8.2085282681,9.6594007902,6.5275768184,7.7700840687,4.413453111,4.7623202683,5.96395915,6.1921500268,7.8153184728,8.3926230149,4.266036379,5.7085158794,4.200778353,7.229747297,9.3049516548,8.4363458504,4.8643016853,6.605770682,10.4122062122,10.4756463228,11.1210267987,4.9024670074,7.5195834251,7.3621100146,6.2655942832,6.0355997499,6.8418613439,2.997923392,4.6524434974,4.4811145323,6.7745057681,4.388055741,9.0508528706,8.1990239907,8.5908498741,7.7608490952,8.1904850293,8.5690870024,4.7424498087,8.5252556197,6.8495468969,5.4575449535,6.2879502439,8.692261086,6.8012049081,9.2791787432,8.4852346191,6.4714517342,4.9977529312,5.6257020421
1,60,7.9146274399,7.6485444099,10.9226537115,9.5306233488,10.708762584,8.5861120877,10.2690797301,8.4862090153,10.148642911,7.0298313813,9.3293326257,7.7650816511,7.879050956,4.904533161,6.8160491451,3.5293847476,7.7820963369,6.4866651932,6.2966416112,6.92891906,9.3833641838,8.1681690878,6.9340783019,8.4889365678,5.5877554322,3.0189987648,2.8863386448,3.7339057903,8.4024010741,8.519006107,7.8304726314,9.7999516897,10.9925607642,4.6823033083,6.949862751,7.5996800332,3.9779697148,8.3849601729,5.168833847,11.5031051457,11.7561130869,11.9213496025,8.598611182,9.1015411747,8.2781074725,9.0623844797,7.7462720107,5.2586462032,7.7169330583,8.1288190451,6.5017970072,6.739642657,7.2407258836,6.9968560546,9.2406029639,9.5068837156,9.4081459393,5.879487368,4.7372695274,7.1675983317,7.7355584992,5.8230966837,4.9912273467,6.1934788196,6.4051635035,7.823062768,5.0285367949,10.0240810254,10.1181779756,8.0207508236,4.7367276741,7.5209077624,7.1695864528,6.559327197,6.7555973466,7.6755959113,8.0038118942,6.162637312,9.4096152183,9.8801698647,8.1584824681,7.1911470272,6.7282507374,7.3036669498,11.90847693,10.7201598069,11.6624695548,9.8368325688,11.0346147805,5.5366092881,7.472890382,7.5110890509,8.8961533399,6.8789177445,9.0048516765,2.5231565177,5.905989753,7.8724964238,5.2376096787,4.9727067304,9.6978273602,8.5151226157,5.4420317806,8.0841467505,6.8907041284,8.8044961504,6.5889387143,4.8865335143,6.7672157074,8.1489937331,6.6095705947,5.5319112232,6.3502338169,8.2513929556,6.8712050067,7.9959813223,8.8204023604,7.6996511656,5.3000429593,5.5193860448,9.2578814446,9.0994804891,6.0874685241,7.1578710176,5.7397512058,6.0906708932,6.6664396665,5.8460539779,8.6628670649,5.4917127701,8.5001047581,6.4684760976,6.7797763711,9.5140286867,6.1659358785,5.1409486513,5.2348859111,4.4848337173,5.9807189091,6.1876966903,7.3577102518,7.3436100536,7.5433127345,7.9762151953,5.7214593718,5.2653674397,7.1474969363,8.9613939145,8.7798166939,8.01917618,7.3585401039,8.4002540195,10.1098479191,7.2718980719,6.668083948,6.5385141387,5.1125899989,4.0597476671,11.4317580093,7.4094653079,9.7085957418,5.3781483952,4.9912273467,5.8083371175,6.1831195279,6.3406769803,5.8757189445,9.5785536632,8.1344951985,9.5507941719,7.3981126658,8.3353858372,4.4252667056,5.6015742521,6.4687178737,6.8524050752,7.7626160053,8.2627668359,4.783231686,6.3322781758,4.9570806454,7.5545216812,9.3730049869,8.2397925956,4.6472155111,6.3489842888,10.4389918548,10.5225724992,11.1472671599,5.5798067095,7.5751005738,8.8620430922,7.2508453962,6.6880006281,7.0961138253,3.5910316213,4.8991959089,4.4749772606,7.8507593148,5.0466033419,8.8706216721,7.6124299236,7.9958940106,7.1259966841,7.4779000406,7.94347796,5.3082030564,8.3073142805,7.1018085523,5.918151745,6.9972023385,9.4256966919,7.296982909,9.8926337442,9.2098337833,6.7628878569,5.5956408843,5.8491399868
1,90,7.8630119954,8.1489820276,9.8803157246,8.8568031123,10.0100078405,7.8247708993,9.6343833594,8.1399240096,10.2698813128,8.0035961594,9.1597212075,7.5019898784,7.1935017897,5.7490644722,6.6010129827,3.9271921743,7.313550135,7.5009292165,7.2486129931,6.6003235883,9.0771454571,7.7536465008,6.5971814737,9.0816166705,5.1633851371,4.1987950342,3.3013727924,3.6661500179,7.6510661041,7.4330556271,6.7996591836,8.7086928948,10.1802679162,5.3594756194,6.4135191759,8.2222346082,4.0461553561,8.7341639941,6.6153529817,11.4285207628,11.7950100872,12.1202060194,8.9027333305,9.7679998643,8.8535665144,9.4032159243,8.4233489037,5.7967293438,7.4756563179,7.8918905062,6.1977556845,6.4129750328,6.8293562549,6.5996974467,9.0195977298,9.2942922522,9.6960066299,5.8674200368,5.1950745937,7.2124771472,8.2289687671,6.1369342207,5.4706547295,6.8451313995,6.1340553032,8.2030737567,5.9844399705,9.7909374128,10.154788177,8.0123712792,5.513404535,7.9033482676,6.8616018498,6.2300205495,7.3668402248,7.6409617033,8.9931001437,7.2591966631,8.9910991823,9.0091320487,9.1117811523,8.3567284358,7.7561102649,6.873468968,12.0606757831,10.8812835854,11.9194136527,9.8302613035,10.9525641629,5.1135875221,8.5576627893,8.7016200269,9.6436699815,7.1384655254,9.3348532916,3.1520667995,6.1544193498,8.2361487612,4.9428079231,4.6230326955,9.3924602327,8.7804931694,6.5178155282,9.5393214357,7.7152232281,9.3869732072,7.3144652127,5.2477206265,7.3485975311,8.3191371618,7.1105059854,4.7211095037,6.9643652404,8.9290308198,7.5975937527,8.659714797,9.4736082149,8.3216374517,5.8264540167,4.964163154,8.8835244595,8.7987073308,6.9213088611,6.6977921703,5.0447275882,5.4593180622,5.7752586986,5.4234736115,7.9689654595,4.748992712,7.9847750103,7.5084793587,8.0360391447,9.8214482592,6.4931595454,5.3579558053,5.5508825259,4.5306043182,7.1090444513,7.3768037247,8.6377261083,7.0703045671,7.2203080734,7.657872393,6.0435866532,5.4915616753,7.0087169287,9.4084437622,8.4843796864,7.9161732454,7.0608519166,8.1641936591,10.2593526595,7.6470691899,7.0985947831,6.9148305471,4.5875747345,5.1553552601,11.6213721121,7.4414517219,10.089164695,4.9746982491,6.1733967331,6.6247952974,6.9852584258,7.0587347963,6.7068332688,10.0366344669,7.8715137929,9.0781443136,7.7949438306,8.8259613781,5.5079465066,5.7106317953,6.6277506111,7.2769198376,7.1844861809,7.9160374558,5.0698347886,6.8409118375,5.0913627977,7.8152062809,9.2650566621,7.6245155208,4.2531905947,6.2092149986,10.594948557,10.7140941531,11.2978715722,5.8658678098,7.5472855619,8.8706234255,7.2692879075,6.8786958025,7.5204757063,3.9904377479,4.6042377188,5.1082410879,8.2669114807,5.9094870469,8.235382467,6.7865702095,7.1271546222,6.2966368478,6.6456834015,7.2565075485,6.0547710308,7.917105137,7.8721768048,6.632685791,7.6847074546,9.8499787022,7.9351089462,10.4183559844,9.6750912144,7.3351989192,6.2085554917,6.5104818293
1,120,7.7763463142,8.6502138623,8.7485989506,8.2513313095,9.2731818228,7.0874032703,8.8262061042,8.1506869256,10.751393613,8.7281715865,8.9257301646,6.7270818731,6.9396145443,6.5738808953,6.4498873929,4.4936199343,7.2317135829,7.6692555039,7.4805333085,6.2488834305,8.6598828938,7.3591288148,6.1651897011,8.4078503259,4.2649959561,5.449179115,3.6435731505,4.6105310258,7.1833463759,7.205367238,6.4471327262,7.750440862,8.9378093374,5.3524630696,5.9509801214,8.6966551563,4.8220393443,9.1099235867,7.9726773508,11.8025996183,11.9981183928,12.2861344318,9.288516058,9.9403134051,9.1206838467,9.748219515,8.5310477999,5.9016514019,6.2869193939,7.6941271627,6.3660457733,6.8102110524,7.1061294958,6.9117452124,8.5151513357,8.7926750942,9.8440345247,5.9340228372,5.4561675123,6.7576608193,8.692477086,6.8695644662,6.3417705364,7.6627378664,5.5629154824,8.8879772941,5.8886453649,9.8372279468,9.4469174479,7.5736834389,6.0092633776,8.2942607535,6.5808873492,5.4094646757,8.2712211943,8.3133350804,9.558715504,7.9608182509,7.3072898852,7.0108477914,9.6892523396,8.7229226296,8.4349380462,6.450904772,11.5222222509,10.1580025687,11.3657399898,9.6333883665,10.7548938503,4.1455902226,9.1578375494,9.2299704141,9.9250629455,7.8339277659,9.1043718135,4.1507316424,6.7284668131,8.5682742662,4.8065330962,4.0674829688,9.0298286251,9.1255529441,6.9717460458,9.7949350709,8.2905693211,9.9850174641,8.0946982659,6.2412595093,8.3222136175,9.3118021556,7.551221191,3.7712206878,7.3685267322,9.5162735213,8.111574351,9.0763634436,9.8383926737,8.879241735,6.5838312856,4.3495054969,8.5564742435,8.3090381883,7.3020554549,6.4642193723,4.7404387615,4.9758857478,5.4520753894,4.8590392417,7.7307617697,4.223858752,7.6054840325,7.6133656684,8.295395107,9.8746048161,7.0395915872,6.0248472424,6.5852169197,5.6708844128,7.6538349193,7.7334988577,9.382173364,6.7517835995,6.8139720612,7.2839651712,6.4156717932,5.9318445158,6.9003579465,9.8259511949,8.2826917782,7.7353479503,6.9448479166,8.0573036716,10.3780683303,7.7830772456,7.058863029,6.9584784593,4.1187028211,6.0853694955,11.8708186849,7.3534054459,10.648390459,5.0950217962,6.3016533108,7.2280754543,7.1829504855,7.3810095285,7.0216013551,9.8311870374,7.363645837,8.6425295703,8.4119536858,9.5280949727,6.1633811256,6.5663226103,7.5620971748,8.1139509008,7.0077436576,7.4546922823,5.9087505447,7.4511494195,5.8847246472,8.0090015463,9.1966195782,7.3347562191,4.2229098885,5.9771467121,11.1071914753,11.1608451517,11.6728845131,6.5596458596,6.9837240618,8.8700161386,7.3184146846,7.6333934252,7.9247247599,5.1465278862,5.6978359005,6.4101283992,8.4304836553,6.0064601674,7.7401794182,6.0307746356,6.5557937066,5.5861883475,5.8831422395,6.2586122051,6.2266458526,7.6095209162,8.3198389455,7.0386888709,7.937158386,10.0490543546,8.2569145545,10.6074710781,10.1091212989,7.7766752996,6.5413504288,7.0493469346
1,150,7.5436178004,8.8478715147,8.7071008769,8.0368469817,8.8303427874,6.68208333,8.3680355951,7.6135350571,10.755711628,8.9707910544,8.5342440982,5.4893711996,6.4840846106,7.1681379289,6.0582728771,5.3347884613,7.8935285015,7.4474078353,6.9843958215,6.0560363522,8.2061742363,6.9652510434,5.8139892408,7.8430784502,3.6343086837,6.0675168375,4.609325206,4.8415104977,7.3581018914,7.2179467048,6.419897686,7.4180429032,8.8300272703,5.8011927173,4.7981340719,8.8585462743,5.1327976031,9.2871638977,8.3467573791,11.8231671216,11.8691149179,12.3881010038,9.3355167753,10.194624705,9.4350688806,9.7689983719,8.6099217618,6.2741052739,5.4781969213,7.7401023745,6.7144932484,6.9792570577,7.3319126041,7.1851994375,8.5731876128,8.8048028946,9.5042621489,6.0399369808,5.1926827026,5.6533079038,8.950720565,6.7861662881,6.6459019775,8.5065550946,4.8582880733,8.8584217364,5.4066890011,9.4403415405,9.2065729818,7.0464202103,6.1306868611,8.311840307,5.986827987,4.9601498814,8.3758216735,9.2621128265,9.8341538053,8.2482297374,5.1800536316,4.9664619632,9.6716627211,9.0188126962,8.5946948608,5.8544262033,10.4652332644,9.1154716718,10.0802972426,8.8331301148,10.6152369303,3.5821887563,9.4201181353,9.4766224264,10.2238662259,8.0622471708,8.5725929932,4.2284523545,6.7747303493,8.6542397999,4.8402162129,4.3143118152,8.7381909155,9.2151139543,7.0472364459,9.7023122006,8.8269823996,10.3207108014,8.5782846648,6.284521182,8.5173469001,9.6338006855,7.6375178619,3.703145578,7.5160687734,9.5839984514,8.2772156539,9.1637611898,9.7112758505,9.0654788799,7.0103274469,3.9140144998,7.8633078213,7.9281751313,7.3341998036,6.3200749024,4.3861647746,4.5509339354,4.7523283037,4.3069794648,7.1929090744,3.9209642353,6.9323236833,7.7411534952,8.3496288225,9.7861854103,7.1614979418,6.784744507,6.9125321764,6.2526279631,8.0008674614,8.1613554392,9.5934042161,6.4447443307,6.7623943202,7.2307859512,6.77596849,6.4696533207,6.3687176549,9.8206407421,8.2152903176,7.4480425773,6.9452624375,8.1026394853,10.2284804872,7.653114115,6.9985468611,7.1262501584,2.8263806301,5.9791606059,11.9558643041,6.9460166151,10.6941727528,5.1259023384,6.1899935452,7.1374053368,7.2266411295,7.3913504268,6.7523176919,9.3175538995,6.9194079645,8.28714185,8.5416881597,9.8338708009,6.5501375697,6.9428152831,8.1657385271,8.5107476767,6.3735515553,7.214491504,6.4845869818,7.7734110046,6.016164928,8.3542136183,8.7881621086,7.0848516576,4.1668953989,5.9567607384,11.3009936716,11.4801536099,11.9166855761,7.3749908078,6.5608611305,8.6288903179,7.1413337653,7.778153802,8.2419377847,5.8657495209,6.2911427892,6.6414541506,8.5855135459,6.2122333589,7.3241879232,5.6492075673,6.1971707854,5.2365745834,5.9068574718,6.124362832,6.4411956252,7.0404058056,8.2491029999,7.1101570393,7.959621088,10.0109449208,8.3884781248,10.6064908477,9.9730050244,7.8066870995,6.6813674635,7.4528621568
1,180,7.5534922301,9.0433284706,8.7948811272,8.13742316,9.3069938935,6.8672319847,8.8267151287,7.517458271,11.0035173921,9.2885682819,8.3104683802,4.7372439776,6.6229635299,7.556112291,5.7416931313,5.3046282283,8.3213415801,6.6598306271,6.4452773229,6.2299440935,8.4490607361,7.1460736753,6.0886492777,8.0006393136,3.610157925,6.3210392763,5.2418734376,5.2779127307,7.5399026333,7.6243757129,6.9365214254,7.481664662,9.211103322,5.8081249082,4.3553305579,8.6575311298,5.629853013,9.4458362557,8.3603047666,11.8841771524,12.0088280256,12.5995873271,9.6152187579,10.4598796802,9.7293552819,10.2079573436,8.5731016415,6.0880913181,4.7152794659,8.0940998305,7.1196447344,7.5294171002,7.7568484957,7.4667939299,8.7008322977,9.0074750551,9.5645389358,6.1538211726,4.6694719684,5.1825602815,9.3590291614,7.1366385592,7.9020084547,9.2184441881,4.5033442599,8.7581336872,4.3249245996,9.2775986112,9.1989015659,7.3761006539,6.1164195807,8.5673499704,5.6129453598,4.6185537083,8.3520404876,9.3616773804,9.8705178684,8.2496006099,4.8992753899,5.3697983868,9.7275161027,8.9425522282,8.48459621,5.2928761145,9.7185452923,8.4047126837,9.5058636172,8.0585733,10.8215452251,3.771848604,9.5173585019,9.5145929915,10.3765420891,8.0652717271,8.0323013931,4.9432553061,6.5122445004,8.4967159157,5.1982607193,4.2684603781,8.3715784653,9.5002761319,6.632629536,9.5129167804,8.8757297105,10.4141690991,8.6454892237,6.5476530858,8.5614552328,9.6631428135,7.7528889071,4.5034821326,7.5995631694,9.5775833567,8.1963982838,9.006873245,9.776098789,9.1614379916,7.096196368,3.6555497201,7.8377410658,7.8705930479,7.0330641877,5.6562643174,4.1567888367,4.3527580307,4.5242646451,4.348675865,7.1301817366,3.7325789223,6.8442563585,7.5252000841,7.9915213256,9.6884315187,7.2940167303,6.8995939642,6.9856824968,6.3234350888,8.2493796891,8.4957390229,9.7670272269,6.2616738706,6.6588516651,7.130543815,6.9254368142,6.878762655,5.9602704363,9.6757886582,8.4551881131,7.8006264945,7.0132224505,7.971854022,10.1699815992,7.4462571351,6.8622918073,6.8699005441,3.2500531454,5.9910049752,12.0082710949,6.6313012481,10.7575328965,5.1935642535,6.2588817546,7.121297028,7.4168939622,7.560141315,7.0673792724,9.2709349082,6.5828799688,8.1485340343,8.8875693639,10.0415503499,6.9600803691,7.4842676342,8.4211810649,8.922727319,6.2471218487,6.8259116511,6.7107162939,7.9776276864,6.5756857282,8.4678851158,8.2853325374,7.1923839277,3.9800870523,5.9568184592,11.4437254993,11.6267404955,12.1338495123,7.9774467294,6.3640219177,8.6738036624,7.3182391051,7.9573185897,8.6404986242,6.0113750402,6.4440718658,7.2942568659,8.498729497,6.0267004958,7.0239614018,6.1794559086,6.5011531532,5.8079427597,6.1904129386,6.6099864971,6.5228581866,7.0362726955,8.6499346811,7.4564319396,7.8984031942,10.1020761745,8.238752672,10.6461387386,9.9535460725,8.0495107698,6.6428825249,7.4977861821
