ProbeID	GeneSymbol	1	2	3	4	5	6
11746909_a_at	A1CF	2.5343608164	2.4913710492	2.6976611568	2.4194264142	3.0524461875	3.0440138747
11736238_a_at	ABCA5	4.6458893398	4.4592413391	4.4833915331	4.4596604088	4.5979416826	4.6026227186
11724734_at	ABCB8	3.0643609937	3.1495195769	2.8915898122	3.2422385902	3.0331256994	3.0950784874
11723976_at	ABCC8	3.5015622284	3.3058229721	3.6359229113	3.1331584015	3.6042974335	3.3450982896
11718612_a_at	ABCD4	4.680904623	4.709226728	4.9693016154	4.8329060591	4.4372449733	4.8062736467
11758217_s_at	ABHD17C	7.7763463142	7.7670247887	7.805325262	7.857391928	7.792628666	7.7755778255
11744541_a_at	ACKR3	2.5456688609	2.8324658694	2.6977892113	2.8363052416	2.5919239395	3.0739303858
11730931_at	ACSS3	2.25471738	2.2182453374	2.1611070665	2.3525713589	2.6629539815	2.288024216
11738454_at	ACTBL2	2.7623165233	2.4264346436	2.4991384871	2.4500916452	2.5881410918	2.4278672687
11727682_at	ACVR2B	3.7761002594	3.269173764	3.2815929414	3.2896293113	3.7049129751	3.5219546693
11733762_a_at	ADAMTSL1	2.8647835146	2.9075590274	2.7639523799	3.6491957807	3.3533965895	3.4190088906
11756406_x_at	ADM	9.2731818228	9.1431044335	9.1090364412	9.3176418127	9.2059426784	9.2666468474
11743232_a_at	AFDN	2.6582756841	2.9994015006	2.3406086637	2.9084121445	2.7295720928	2.6571424416
11743984_a_at	AKAP1	4.4498727649	4.5261734808	4.3020956224	4.3824361561	4.2951440045	4.2010643105
11723804_a_at	AKAP12	8.8659081233	8.8914602498	8.9621080002	8.8407952287	8.8407122155	8.9231226642
11716720_a_at	AKT1S1	3.9318290655	3.919752919	3.988991763	4.3207355563	4.436736617	4.1088203123
11733006_at	AMOTL2	4.8481684031	5.0393512919	4.7274306597	4.5233483832	4.9744580374	4.7891595144
11719576_s_at	AMT	3.1498869725	3.0736498975	2.8936684853	3.4414169299	3.2417525434	3.12916799
11719577_a_at	AMT	4.1679981245	4.2469446269	4.0383895684	4.0292139305	4.2285862613	4.0968829235
11755899_x_at	ANKRD36B	4.086846472	3.9563834481	4.100725941	3.6592978932	3.9665216449	3.907298348
11755987_a_at	ANKRD44	2.2228477756	2.2942718285	2.6318398127	2.6357074712	2.2507925404	2.2411326329
11756425_a_at	ANKS1A	3.4906240608	3.2027304804	3.1725994231	3.5200841113	3.5045831453	3.2575061016
11727683_a_at	AP3B2	2.0061989617	2.3122527802	2.0541777406	2.3470714239	2.0028963024	2.2776110144
11734819_s_at	APBB2	5.6183386188	5.6267140396	5.735038995	5.7091470493	5.4653415725	5.6120241003
11723975_x_at	APOL3	4.2645935523	4.0317352785	3.9457645728	4.0768279547	4.3455362644	4.5830266909
11722736_s_at	APPL1	6.1786833499	6.3331148112	6.1751710215	5.9689985771	6.3442199614	6.1967050498
11733928_a_at	ARMC8	4.3294696742	4.3339461911	4.6864671197	4.1315362427	4.194611503	4.2499075659
11751585_a_at	ASB8	6.0987433	6.0028048602	5.9450860783	6.1833642586	6.0807943167	6.2439079374
11716966_a_at	ATN1	3.6899671257	3.3666929894	3.1588242423	3.211900481	3.82358247	3.5309628129
11716154_x_at	B4GALT1	5.2749849708	5.0727992283	5.2218960791	5.0897127888	5.2637168157	5.3071821553
11753657_a_at	BACE1	4.2397461613	4.0501828887	3.9377388643	4.6120853358	3.6663364364	3.9188710506
11719907_a_at	BCL7A	3.4530290124	3.1014572558	3.2501881121	3.211900481	2.7329868638	3.282105041
11753436_a_at	BRF1	3.5346454965	3.4426978228	3.6088204884	3.7809451681	3.272832078	3.3866988075
11715613_a_at	BTG2	3.1141832519	3.113596499	2.8322288927	3.0277336873	2.8526904552	3.4233085575
11720531_at	C9orf72	4.2042701965	4.5810229706	4.0933339686	4.4013179925	4.3240460845	4.2596168551
11725936_a_at	CAMK2A	2.3907443462	2.3942569917	2.0518603858	2.2465428305	2.4954172716	2.3993738297
11758321_s_at	CASTOR2	3.1917643325	2.7731960525	2.6284132967	3.1176384194	3.1610601404	3.1125360173
11720081_a_at	CBX6	3.2349561166	2.8969628309	3.380573876	3.040918239	3.1073668492	3.3716275993
11744695_a_at	CCDC90B	8.2752484773	8.2584404216	7.88925085	7.9443814632	8.0383774576	8.1300391153
11748789_a_at	CCNJL	3.2450693951	3.2647050746	3.0091658707	3.0520882082	2.788249922	2.8301288806
11733978_a_at	CD28	2.1682908545	2.1599804499	2.4024657603	2.3077249913	2.5048436527	2.2521146525
11724728_a_at	CD8A	2.3819244148	2.7774658599	2.9350159354	2.8686643818	2.7123099048	2.7450181614
11724729_a_at	CD8A	2.4849704595	2.3158162918	2.4398834638	2.3963983509	2.5872131092	2.2602745474
11742224_a_at	CDC20B	2.3309555794	2.42619305	2.4571968605	2.4213140165	2.9207101902	2.6063711819
11756837_a_at	CLEC5A	2.2882398535	2.2653553346	1.8450353446	2.5221853256	2.5423223466	2.4262578022
11718178_a_at	CMTM4	6.0537495362	6.1794465757	6.1907193749	6.2917657112	6.1742094916	6.1373529274
11715414_x_at	COL3A1	8.1183459192	7.9334070805	8.1169161634	7.72070069	7.7588800644	8.0248735172
11721705_at	COL7A1	9.1099235867	9.0677437477	9.0733158439	9.1119948587	9.1405588498	9.134003326
11758474_s_at	COLCA1	1.9881576067	2.0465906951	2.1335377222	2.2875570647	2.4309203558	2.1134055183
11754666_a_at	CORO1A	4.6636531399	4.6588784148	4.8376532377	4.5716659948	4.3851226278	4.5704146424
11740000_a_at	CPEB3	4.3228394487	3.8226898347	3.9380390704	3.8657145193	4.1095406732	3.8270093851
11726336_a_at	CRLS1	2.862376081	2.5666015983	2.9841147517	2.9842967077	2.8684476593	3.1505038421
11743745_a_at	CSPP1	4.1244196928	4.1727806431	4.0816193041	4.2551893169	4.3213987282	4.2298309459
11723137_at	CTXN1	3.3257984343	3.3830064916	3.0426706315	3.0543590051	3.2685025449	3.3325802796
11734551_a_at	CX3CL1	3.1425611152	3.0090820811	3.077495041	3.4507454833	3.5697898517	2.842450461
11733003_a_at	CXCR1	2.5182872016	2.6372172475	2.4380059671	2.4000582728	2.4566655705	2.4058849376
11755109_a_at	CYFIP2	4.9240125656	4.9589331206	4.4584317024	4.5879880694	4.628875157	4.9579568224
11735386_a_at	DACT1	5.9016514018	6.0223918789	5.8547944194	5.9997505545	5.9260264362	6.0985503038
11729039_at	DCDC2	2.4946314321	2.5963406792	2.3403992309	2.3747203723	2.6582152687	2.3291464374
11755291_a_at	DENND2D	3.4551082303	3.4771283475	3.2301761481	3.8385666883	2.9624195331	3.2301880835
11744701_a_at	DRD3	2.7381831021	2.3965711134	2.6449372848	2.6539119064	2.5997311385	2.4850088703
11728731_s_at	DSCC1	5.257103364	5.3930318341	5.3637660503	5.3497970855	5.2022884254	5.2393346484
11721695_s_at	DUSP2	6.2869193939	5.9507211871	6.0812862758	5.9650904925	5.8657289626	6.0210756312
11753617_a_at	DUSP3	5.9221461231	6.1038403099	5.9009274888	6.0625962477	6.1716080833	6.324264139
11722049_a_at	DUSP6	6.8102110524	6.7760405984	6.7792263163	6.9361099854	6.8394040741	6.9964153508
11751007_a_at	EDAR	2.8247184103	2.420167285	2.3406086637	2.5141673837	2.5490926987	2.5276306639
11748584_a_at	EDC4	3.9007793352	3.8478267382	3.9282249944	4.3065104887	3.9327206555	4.0303520897
11724667_s_at	ENPP3	2.5604968635	2.4275211952	2.5930129689	2.3808549433	2.6260705792	2.4347012973
11715412_a_at	EPAS1	5.2965366067	5.3438788697	5.1393730569	5.3011263176	5.3214076671	5.485018296
11727143_x_at	EPB41L3	5.5003528019	5.3498336172	5.2137459039	5.3044814942	5.2082161743	5.4442019966
11727657_at	EPHB1	2.7778021243	2.7702373198	2.8563378902	2.982045169	2.7840174258	2.8429022617
11725354_at	EPM2AIP1	5.1309761871	5.1797042183	5.2270261728	5.0477656251	5.2509153299	5.5100118633
11725353_at	EPM2AIP1	4.8634203211	4.9664150841	5.0632963232	4.562245679	4.3492697939	4.6934060676
11748581_a_at	EQTN	1.907819226	2.152992089	2.761079291	2.1484168866	2.1667105992	2.1925792754
11721445_x_at	ERBB3	3.5347015863	3.0969820387	2.6165106139	3.3023842189	3.1360477143	3.1235046154
11721450_x_at	ETF1	8.2366414005	8.1869539157	8.1851469327	8.22843301	8.1530028657	8.048027345
11755733_a_at	F3	10.0915481658	10.0224149663	10.0717216367	9.9535785066	9.9917911019	10.0643089293
11740597_a_at	FAM161B	2.6345972591	2.6047252171	2.8689600212	2.7159900172	2.2615146653	2.8292305741
11741992_a_at	FAM170A	2.4754906047	2.3410912577	2.4076341715	2.6388026789	2.6452139057	2.5852046759
11732535_a_at	FANCD2	4.8608956512	4.9561055102	4.6326971833	5.0964512786	5.0596364276	4.9695836559
11725160_at	FBXW2	5.276093526	4.8957699455	4.9850271003	5.0316759866	5.0135597469	5.150670726
11751770_a_at	FER	4.8433266636	4.8307123355	5.135298682	5.0432598076	4.637446505	5.0123418074
11725155_at	FJX1	6.2225987808	6.2156321798	6.1143110318	6.3423133503	6.1871181346	5.9950514832
11721751_s_at	FZD7	9.8372279468	9.641072715	9.8077109014	9.6374451691	9.6043061957	9.6470519232
11735271_a_at	GCNT1	6.5808873492	6.5926022355	6.6270900463	6.436853584	6.3872450472	6.4994431059
11716208_s_at	GLUD1	7.1300594871	7.0080207	7.1674175493	6.7477999917	6.6480696798	6.6509375634
11717760_a_at	GMFG	2.7901284731	2.7255344276	2.772288946	3.0075664586	2.8504169127	2.9993908316
11725499_at	GOLGA7B	2.3453880545	2.2927848587	2.2519295793	2.6366561066	2.7214726553	2.4582383347
11733977_a_at	HAUS5	4.9182255164	4.5797613303	4.8295578275	4.5060510827	4.6991809089	4.9316548594
11716551_s_at	HES1	7.3072898852	7.2445479302	7.4362677629	7.0540600966	7.1599733617	7.0761382962
11716550_at	HES1	7.0108477914	6.8785912436	6.7649513308	6.6477412419	6.519552219	6.731017862
11741604_x_at	HIVEP3	5.4084236425	5.2701134366	5.2383625269	5.9208458677	5.7250379269	5.8174734725
11753417_x_at	HLA-G	2.8230210763	2.7254178305	2.5974420611	2.5852140415	3.0776210035	2.7845464901
11727052_at	HOXB13	2.4764968292	2.6062171854	2.2062789721	2.5908877654	2.8009711421	2.3793711647
11737135_a_at	HOXC6	7.0125454233	7.027429578	7.1869456537	7.0868118792	7.0239312076	7.0667604498
11729074_a_at	HYKK	3.2580104076	3.6296009392	3.0883836015	3.5650962097	3.1828450937	3.4770779457
11716006_a_at	HYOU1	4.5904439149	4.6189454808	4.4874525962	4.6972173351	4.710301692	4.6393003326
11741590_x_at	ICAM4	3.0397964885	3.1114268984	3.0743579418	2.9209322304	3.1959935378	3.1761188639
11716195_a_at	ID1	10.1580025687	10.1633618053	10.1104038574	10.0926275366	10.0593023412	10.0643349612
11720749_a_at	INMT	2.4782231654	2.4991231453	2.7517774053	2.4916078274	2.1811053158	2.2525763247
11744364_s_at	INPP5D	2.5781861437	2.6806861911	2.4268233689	2.6719799512	2.6671296033	2.5487652801
11741385_a_at	IP6K1	6.3528309342	6.3174079041	6.415205487	6.3104056599	6.3279902187	6.4504736561
11757762_s_at	IPPK	6.5257511744	6.3556997674	6.6428728865	6.4722445152	6.5355136256	6.7354708698
