ProbeID	GeneSymbol	1	2	3	4	5	6
11724729_a_at	CD8A	2.5978465485	2.2480110233	2.4297905483	2.3630882581	2.4149155111	2.4339817599
11742224_a_at	CDC20B	2.7522713612	2.3626538023	2.4869731277	2.3468471128	2.3926567153	2.4417911898
11756837_a_at	CLEC5A	2.3653344105	2.4315957734	2.3563022154	2.0868296454	2.1460347585	2.2792439171
11718178_a_at	CMTM4	5.8288438105	5.8956671908	6.1335629916	5.937635645	6.1811458506	5.789856402
11715414_x_at	COL3A1	8.2091046245	7.9248682282	7.9186559437	8.1691047974	7.9411203334	8.0301275796
11721705_at	COL7A1	7.9971288354	8.2416637162	8.2989513516	8.1541768936	8.0329927702	8.2152372803
11758474_s_at	COLCA1	2.1070244639	2.0962389655	2.1559818573	2.153878292	2.0402124795	2.0852484194
11754666_a_at	CORO1A	4.8394820532	4.3440200931	4.6786978503	4.7533212949	4.3736303545	4.6990283019
11740000_a_at	CPEB3	3.8028792968	3.6405915875	3.5261398657	3.927331102	4.1570458484	3.7215013102
11726336_a_at	CRLS1	2.8492621296	3.0663934929	2.8468124568	3.1605577235	3.1445738182	2.8622121703
11743745_a_at	CSPP1	4.5555460804	4.6711080194	4.536188966	4.7740638073	4.8612733498	4.5742702854
11723137_at	CTXN1	3.4029173986	3.7660590634	3.1823296711	3.4493280599	2.9410129858	3.1301226834
11734551_a_at	CX3CL1	2.9384470594	3.2166077679	3.0461849144	3.0498357668	3.1472667349	3.2432866223
11733003_a_at	CXCR1	2.5239685093	2.3770373195	2.3409070247	2.6459643305	2.4556581399	2.6658990637
11755109_a_at	CYFIP2	4.8091069312	4.6092744729	4.6946444316	4.6940626596	4.8301740099	4.9539974348
11735386_a_at	DACT1	3.4625482802	3.6210774364	3.4971422223	3.2412057289	3.4061290308	2.7279279823
11729039_at	DCDC2	2.5673610409	2.5188085095	2.3676939348	2.3997031329	2.6090538374	2.3438279303
11755291_a_at	DENND2D	3.3557225069	3.1254929998	3.2639228489	3.573907929	3.5188772735	3.6618515897
11744701_a_at	DRD3	2.4130894434	2.4558912425	2.5859186765	2.5771221058	2.3870516425	2.6299653026
11728731_s_at	DSCC1	5.5110183163	5.5455563728	5.5292786744	5.5961470743	5.6058438753	5.4310152153
11721695_s_at	DUSP2	5.0236565862	5.388224749	5.4537099149	5.2579077764	5.2539634717	5.1161301543
11753617_a_at	DUSP3	5.5825780908	5.85923869	5.9846055211	5.7969161137	6.0667752538	5.9249132959
11722049_a_at	DUSP6	7.1296894419	7.2525673593	7.350788433	7.3578177191	7.4254249609	7.31742071
11751007_a_at	EDAR	2.3837572463	2.4628960832	2.5232589977	2.2900559179	2.3122527802	2.6118411912
11748584_a_at	EDC4	3.8347508169	3.8933133683	3.7670686118	4.0154709442	4.2476619977	4.0798160138
11724667_s_at	ENPP3	2.6481483949	2.4267428203	2.4866793328	2.436949094	2.2314139936	2.5306835931
11715412_a_at	EPAS1	4.9773036673	5.1309106531	5.5275051738	5.2522241985	5.5526186838	4.9892929801
11727143_x_at	EPB41L3	5.5517560571	5.4498365506	5.5288308892	5.2893071623	5.5627719133	5.2916607838
11727657_at	EPHB1	3.0507803163	2.8789575245	3.0723683039	2.9537262787	3.173674853	2.7359043295
11725354_at	EPM2AIP1	5.2376658057	4.9381107807	5.3627437426	5.0194732406	5.0519996667	5.1800857958
11725353_at	EPM2AIP1	4.8617658428	5.0049021213	4.8256910618	5.1546891023	5.2039454891	5.0593061165
11748581_a_at	EQTN	1.9504243208	1.8639582407	2.0096280779	2.3388154679	2.1560663677	2.0600950725
11721445_x_at	ERBB3	3.1913129698	3.2761760372	3.3456984967	3.3249078719	3.4529046099	3.500416785
11721450_x_at	ETF1	7.8755117145	7.8440097637	7.8828616812	7.885023294	7.8086567102	7.9342309484
11755733_a_at	F3	9.049842843	9.0916612062	9.1399033646	8.9874487951	9.0464841818	9.0069738076
11740597_a_at	FAM161B	2.5586693642	2.4467658559	2.6833336187	2.702617427	2.884089549	2.6456693953
11741992_a_at	FAM170A	2.309029047	2.684615197	2.851190774	2.5328176867	2.5720970598	2.7588057068
11732535_a_at	FANCD2	5.1545557768	5.1216640134	5.2816804917	5.2371649913	5.4066985929	5.2592967548
11725160_at	FBXW2	5.3988988813	5.1892192986	5.3086556972	4.8697409732	5.251103355	5.1125255689
11751770_a_at	FER	4.7369262999	4.3350217266	4.6197098915	4.6927122238	4.7064173662	4.754443591
11725155_at	FJX1	5.9021964904	5.9424557551	5.7140907789	5.9393240297	6.0343262471	5.9769568834
