ProbeID	GeneSymbol	1	2	3	4	5	6
11726181_at	SMYD4	5.3447792816	5.8072102418	5.5123597041	5.7786389097	5.724823378	5.7502923362
11728384_x_at	SNAPC4	5.3242780699	5.3736529779	5.0749677252	5.3890903462	5.4119390415	5.1724710898
11728383_a_at	SNAPC4	6.1339785124	6.3932109861	5.9926351772	5.9370431048	5.9979594569	5.9721051474
11725743_s_at	SORBS1	2.5338004483	2.4565886613	2.1860949078	2.2953904961	2.2620814583	2.2901050741
11725744_x_at	SORBS1	2.989789893	3.1012181963	3.0979514365	2.8359206618	2.9287849683	3.0490974947
11758513_s_at	SPEN	6.3515731867	6.7622517192	6.5467984226	6.6760189585	6.5577156765	6.6929788983
11757886_s_at	SRBD1	6.3719695991	6.3737183655	6.5975249647	6.6077430085	6.5852890436	6.3686069134
11723136_x_at	SRC	5.0692652319	4.9734202241	4.9421836963	4.571344983	5.1193993803	4.8402498187
11732168_x_at	STAG3	3.1084367182	2.8603368823	2.6245993253	2.742117	2.5887805223	2.5474002835
11716662_at	SUSD6	7.2737097223	7.1876283352	7.2192091574	7.1543870067	7.1540806476	7.2590662005
11725033_a_at	SYP	4.1547939546	4.5189198394	4.3304095644	4.4435374534	4.1634309071	4.173536207
11750766_a_at	TACC2	4.1750966211	4.5388506495	4.0568276563	4.1472699023	4.3622278075	4.0726827473
11744645_a_at	TCN2	2.808565857	2.6701264311	2.5525220126	2.7897498077	2.4117347731	3.1078005812
11743196_a_at	TLR4	4.9126480587	5.2624448102	4.7896345307	5.0516485107	5.2424873194	5.0844163504
11743197_at	TLR4	6.4362929392	6.3730973094	6.4999101506	6.3133125279	6.4129204596	6.3209320119
11731258_at	TMEM170B	2.7096179936	2.5378463572	2.6659732755	2.4043853954	2.7928221989	2.7786658817
11752173_a_at	TMEM2	6.6468478903	6.8373502446	6.9012053217	6.8491903712	6.827640894	6.8357415514
11750229_x_at	TMEM25	4.4080145643	4.9092845752	4.4348806172	4.3220743938	4.4156455871	4.7704748916
11736576_x_at	TMEM53	3.1077188143	3.4871746524	3.2390361373	3.1222463592	3.1269535344	2.9978139481
11716062_a_at	TNC	8.7872154376	8.5876375121	8.7538928803	8.6512638712	8.5441337465	8.7209010322
11729642_a_at	TPD52	2.8464416042	2.3681627668	2.8396632585	2.4507110446	2.5592145177	2.9026908532
11729641_a_at	TPD52	4.5990333321	4.1932452822	4.4043613939	4.2642026543	4.7000030876	4.7260639885
11725032_a_at	TPP1	5.1364058631	5.3541015008	5.1640650524	5.3271333977	5.2394502757	5.468862961
11758611_s_at	TRIM10	2.2061490187	2.5648556644	2.2921917178	2.2501838551	2.5287713406	2.4000469859
11727171_at	TRPS1	4.6230645163	4.1162692648	4.7141825922	4.5449605657	4.7783886231	4.6267501697
11719572_a_at	TRUB1	5.6582259834	5.2882899766	5.4992198937	5.4588321899	5.7177544419	5.6039369005
11715413_s_at	TSC22D1	7.2478894285	7.3256438641	7.5708700043	7.4029228649	7.4052023437	7.4643559363
11721884_s_at	TUBGCP3	6.5050068595	6.4486348002	6.4816134688	6.4494005538	6.3536319405	6.3840979734
11748543_a_at	TXNIP	7.5670298415	7.6175466734	7.6470679609	7.68865856	7.6050082537	7.504285033
11732665_a_at	VSTM1	2.1864309374	2.6881163959	2.2701781253	2.4090368569	2.5110220606	2.283439714
11723562_a_at	VWA5A	3.5956304123	3.4149234977	3.6932519884	3.6584046705	3.3843558961	3.5962200172
11734561_a_at	WBSCR17	2.4621892916	2.8115027027	2.5792502783	2.736492022	2.2843030622	2.4221348018
11763601_x_at	WDR62	2.863944615	2.8603368823	2.8263093013	2.86809693	2.9007245548	2.5597993657
11746310_a_at	WIZ	4.3838968841	3.9986254358	4.3785499865	3.8920639677	4.2946906058	4.1121817792
11716624_s_at	XPO1	8.7585938469	8.7356972974	8.6857716547	8.8355120994	8.9182853955	8.8545370648
11729546_at	ZFPM1	4.6174360882	4.4695359108	4.5620270785	4.3026028147	4.9821011671	4.5941453247
11746507_a_at	ZFYVE27	4.3847724446	4.6017635284	4.5977243307	4.6911189403	4.3510852967	4.4741080342
11728483_at	ZNF181	3.7098551054	3.8079865482	3.8910237405	3.7291148316	3.631698271	3.9511003419
11726483_at	ZNF260	6.2077744251	6.095385195	6.1477159449	6.1435743946	6.147734002	6.35997467
11732346_at	ZNF33A	3.6728114441	2.8993621577	3.0474412486	3.3443995696	3.1581140947	3.2747793755
11737134_x_at	ZNF385A	2.3929270657	2.3003236226	2.4095154032	2.494476879	2.4421393227	2.5413097222
11743686_a_at	ZNF436	4.2773046607	4.4518041774	4.062638643	4.3874931776	4.4607773889	4.194596574
11729040_at	ZNF469	5.7892269724	5.8983201154	5.6825707073	5.8623316234	5.769115453	5.8653015881
11729931_a_at	ZNF496	2.9886974584	3.2188183245	2.9810410761	3.1758722819	3.2686481553	2.8251507913
11717882_a_at	ZNF512	7.2464938474	7.1622745355	7.1358563129	7.2062600987	7.1148001101	7.0388115241
11731061_at	ZNF516	3.7854941655	3.7671450307	3.8948558314	3.9409350244	3.7739794327	3.739309989
11735387_at	ZNF560	2.2059568677	2.5829896581	2.1710395713	2.21306908	2.3044133934	2.1973264324
11733224_at	ZNF71	4.1616813944	4.128180515	4.0982644565	3.6691433455	4.5012184596	4.6742479001
