ProbeID	GeneSymbol	1	2	3	4	5	6
11726336_a_at	CRLS1	3.1538470301	2.8575026958	3.6088201309	3.2517825027	2.8419095187	2.8923428905
11743745_a_at	CSPP1	4.5151247872	4.648176442	4.6977509477	4.6758900152	4.4944120642	4.5636278918
11723137_at	CTXN1	3.4323734808	3.0184089553	2.9227386251	3.3099626035	3.3235544898	3.3309856127
11734551_a_at	CX3CL1	3.0001998389	3.0799398181	3.1794356878	3.0035409432	2.9040667792	2.9915188554
11733003_a_at	CXCR1	2.5661513546	2.6338084009	2.316584079	2.4606481909	2.700175214	2.4002144669
11755109_a_at	CYFIP2	4.7461352698	4.8860247994	4.7861317594	5.0501376538	4.8998481219	4.8547506355
11735386_a_at	DACT1	3.4812732544	3.49967827	3.3439556223	3.6470895908	3.0869493704	3.1887310194
11729039_at	DCDC2	2.3483624191	2.2456247657	2.5233086899	2.3326299981	2.3916199725	2.6334692862
11755291_a_at	DENND2D	3.4890384354	3.1659451569	3.285532423	3.3578797885	3.3778395068	3.7859938986
11744701_a_at	DRD3	2.8546429391	2.6257139877	2.2914607264	2.4795816992	2.4134905606	2.374531341
11728731_s_at	DSCC1	5.6088094021	5.5572035158	5.5961657978	5.4696726693	5.2018356638	5.2800855285
11721695_s_at	DUSP2	6.4897136828	6.5853529524	6.6737640103	6.5049492205	6.5849548443	6.7991602752
11753617_a_at	DUSP3	5.8118747734	5.9812560628	5.7043139124	5.7245500778	5.7371093814	5.70355095
11722049_a_at	DUSP6	8.5510827653	8.3433017099	8.4748360036	8.5716452483	8.4115634807	8.4880637859
11751007_a_at	EDAR	2.3340686773	2.7253706217	2.5395432771	2.4548962154	2.2709288261	2.2875116108
11748584_a_at	EDC4	3.9510264371	3.864296204	3.6827171707	3.7128851591	4.240093917	3.9512032707
11724667_s_at	ENPP3	2.4001155527	2.4198117921	2.2452051936	2.5135209312	2.3178094469	2.2823492638
11715412_a_at	EPAS1	5.276917016	5.0362670796	5.3977158559	5.2204786461	5.0713867799	5.4164051316
11727143_x_at	EPB41L3	5.4617919594	5.3813906928	5.3876876398	5.3936494837	5.4359711897	5.4760995698
11727657_at	EPHB1	3.1698046356	3.0440791442	3.2027464688	2.54524502	2.6294397864	2.9279722118
11725354_at	EPM2AIP1	5.2364558359	5.0651476162	5.2914700502	5.248339368	5.3106260418	5.261328304
11725353_at	EPM2AIP1	4.9440720673	5.1040881609	4.627426439	5.0934686711	5.1779861271	4.7486997503
11748581_a_at	EQTN	1.9404122877	1.832759529	2.0418342128	2.2902248691	2.2015591321	2.1775608058
11721445_x_at	ERBB3	3.4890663729	3.6080202107	3.1929892473	3.4050502035	2.9448802277	3.4359274186
11721450_x_at	ETF1	8.0502041687	8.0876186098	8.023407092	8.1862927349	8.0716175586	7.9876154067
11755733_a_at	F3	9.5421631344	9.6798674861	9.5525577412	9.6923026887	9.7084339126	9.7175687081
11740597_a_at	FAM161B	2.5985072845	2.6460808996	2.5405502021	2.7436837222	2.8001887443	2.9207101902
11741992_a_at	FAM170A	2.7319459733	2.7096394226	2.5923264093	2.7276233965	2.5856373364	2.4190060217
11732535_a_at	FANCD2	4.8078538227	5.4647340767	5.058017794	4.9050609057	5.3016160687	4.9750004997
11725160_at	FBXW2	5.4088876586	5.0193512605	4.9870817541	5.1594019658	4.749435508	4.9654475468
11751770_a_at	FER	4.6909251985	4.8265379816	4.7659803492	4.6345040433	4.9419463452	4.5538991273
11725155_at	FJX1	6.0306156831	6.2024506789	6.1320911004	6.1248446242	6.0719759441	6.2255382641
11721751_s_at	FZD7	10.2014483581	10.0476577661	10.095718799	10.0946895604	10.0256197186	10.0460369187
11735271_a_at	GCNT1	7.4211608737	7.3846876593	7.1490329416	7.2938864672	7.1923027066	7.3554708924
11716208_s_at	GLUD1	7.0350977068	6.7952392778	6.8278812159	6.904037662	6.898698005	6.7596463302
11717760_a_at	GMFG	2.8571963511	3.052565138	2.2764212799	2.7950966052	2.4778006185	3.0370774273
11725499_at	GOLGA7B	2.4922019734	2.5003829972	2.4239396785	2.6229617909	2.4191883618	2.2436920969
11733977_a_at	HAUS5	5.0441369487	4.6738240158	4.9063111106	5.0300465363	4.9629056991	5.1022218545
11716551_s_at	HES1	6.6002928645	6.3453848094	6.4995780175	6.4014169573	6.3318513992	6.4144494135
11716550_at	HES1	6.4882898975	6.5059910364	6.5503659547	6.6665191782	6.3523349005	6.5960538275
11741604_x_at	HIVEP3	5.1392150582	4.9364212028	5.0309178562	5.0300382082	4.8671462223	5.2284321276
