ProbeID	GeneSymbol	1	2	3	4	5	6
11751007_a_at	EDAR	2.6809267305	2.4541521733	2.6298296959	2.5767109215	2.4554633057	2.4807022393
11748584_a_at	EDC4	3.6735932707	3.8260317904	3.9411324627	3.9340758919	3.8819308684	3.8447150583
11724667_s_at	ENPP3	2.6261354967	2.3384263582	2.6280432056	2.1419077974	2.3758796855	2.3335581943
11715412_a_at	EPAS1	4.9544849239	5.3340820036	5.3619880786	5.1900842068	5.1842968458	5.0792477156
11727143_x_at	EPB41L3	5.1350971609	5.6107404726	5.2705250153	5.3285384266	5.4507524102	5.4435361253
11727657_at	EPHB1	2.8287397769	2.9344172086	2.9338261195	2.9323353314	2.8121328534	3.2704291811
11725354_at	EPM2AIP1	4.8390523086	5.0990636514	4.2364765937	5.2354374365	4.8365101791	4.9801544289
11725353_at	EPM2AIP1	4.7043781726	4.5544990819	4.9685253937	4.646034158	4.7747799145	4.8029109473
11748581_a_at	EQTN	2.2872667829	1.9201572892	1.9746795876	2.137139613	2.2222329207	2.2302712071
11721445_x_at	ERBB3	3.2920961825	3.3991096511	3.6350029228	3.7590837524	3.2800439486	3.3871398524
11721450_x_at	ETF1	7.9690228449	7.9312150118	8.2035994015	7.9211595606	7.9798238882	8.0202315951
11755733_a_at	F3	9.1434572341	9.0756938895	9.2703322405	9.2339287928	9.1318893442	9.0709776084
11740597_a_at	FAM161B	2.7858231857	2.673147229	2.4474150393	2.8767117699	2.668402617	2.665900686
11741992_a_at	FAM170A	2.6842730452	2.5780106304	2.7336261524	2.4297563747	2.5665262646	2.6578115443
11732535_a_at	FANCD2	5.2776285665	4.9553567928	5.2871696566	5.1697812893	5.1129618652	5.0158671441
11725160_at	FBXW2	4.9276312058	5.1470004053	4.2693786325	5.212045385	4.9922983621	5.0080350256
11751770_a_at	FER	5.0595370583	4.5487712587	4.3524511506	4.6021005954	4.7152288137	4.8104138695
11725155_at	FJX1	6.080449428	6.0600532922	5.7628241042	5.9074296066	5.9888966559	6.0184604248
11721751_s_at	FZD7	10.0739172696	10.0009185358	9.974639466	10.0717994478	10.0359527654	10.059273528
11735271_a_at	GCNT1	7.208254769	7.4079893843	7.3322135117	7.2364159107	7.1785960456	7.4346925223
11716208_s_at	GLUD1	6.9333497117	7.031013091	6.9768727644	6.6929382211	6.8170201941	6.8638189198
11717760_a_at	GMFG	2.8004625598	2.7385505718	2.36052196	2.5541361983	2.5749871655	3.0016825317
11725499_at	GOLGA7B	2.4957085143	2.5489459192	2.5722420255	2.5887656236	2.3093489322	2.2332178875
11733977_a_at	HAUS5	4.8724771322	4.6717493972	4.9427858298	4.8434461765	4.9443031555	4.9835499344
11716551_s_at	HES1	6.9891420974	6.7460084831	6.867725837	7.1914299571	6.8386087896	6.9343115117
11716550_at	HES1	6.7271639307	6.6908421329	6.7973550728	6.8646362533	6.724430167	6.7200093915
11741604_x_at	HIVEP3	4.7355198993	4.8630050386	4.9124228988	4.9970347643	5.0653526847	5.0586587305
11753417_x_at	HLA-G	2.8995076846	2.8195088117	3.1239843418	2.5545272463	2.6613204624	2.7793519838
11727052_at	HOXB13	2.6662970476	2.5540671967	2.3091531588	2.6022380879	2.4479091597	2.4135436854
11737135_a_at	HOXC6	7.7594275956	7.7922626267	7.8134714729	7.7345659799	7.5374016758	7.6418045591
11729074_a_at	HYKK	3.8125967403	3.0347959583	3.3221609425	3.7802407706	3.336472701	3.2659726382
11716006_a_at	HYOU1	4.5939614179	4.6935968229	4.2883947579	4.6025044304	4.8998821805	4.9346093103
11741590_x_at	ICAM4	3.0672895093	2.8820448119	3.0416964423	3.3328076081	2.9239557139	2.8381635689
11716195_a_at	ID1	10.0615932246	9.9703066361	10.1311433802	10.0654946082	10.0215307325	10.0843689057
11720749_a_at	INMT	2.5806669027	2.4719315784	2.7860934627	2.4981288354	2.4981932618	2.4777796712
11744364_s_at	INPP5D	2.7792817176	2.709371694	2.7058821726	2.5248206924	2.4239920088	2.6011999917
11741385_a_at	IP6K1	6.6063924677	6.6121383128	6.5391156876	6.5771356095	6.6175073724	6.5582196771
11757762_s_at	IPPK	5.9435733177	6.157260459	6.2752016874	5.9875563685	5.9709779623	5.9046576327
11720529_at	JAZF1	5.2003718425	4.9319411966	5.1532665347	4.7740119073	4.9880019153	5.0169767122
11752646_a_at	KCNJ5	2.5119719538	2.2206397621	2.3352684709	2.2852080197	2.2555714887	2.2540824307
11722918_a_at	KCNS3	3.4906026779	3.8525144733	3.7199750714	3.8604731984	3.7581038517	3.7012313255
11758536_s_at	KCTD15	7.0215541499	6.9784666751	7.006443852	6.9210798348	6.799353106	6.7747615126
11747909_x_at	KDM4B	3.3224051245	3.6025227864	3.4925563501	3.3544292453	3.5513081057	3.3536885048
11743524_a_at	KDM5A	4.7625014057	5.146863917	4.8485233014	4.8248995893	5.1023961358	5.2163595492
11746605_a_at	KIAA0586	5.1810145084	5.2524798299	5.4905658235	5.3310750758	5.462529884	5.4376033852
11725351_x_at	KIAA0930	4.7689399358	4.8144498343	4.1248615071	4.6007587599	4.8777870416	4.9946227196
11729623_a_at	KIF2C	8.4581983859	8.4268887216	8.4650186434	8.5249224627	8.5858290428	8.6052098149
11717703_a_at	KIFC3	7.9093953075	8.02601557	8.1536740361	8.0252224067	7.8956050821	8.004477172
11727144_a_at	KLF11	4.3929455259	4.1243702187	4.2715866426	4.3372125709	3.9989472943	4.2674140068
11755288_a_at	KLHL26	2.7274135448	2.6586457191	2.980199977	2.6073860716	2.7491028471	2.6864659071
11743695_at	KMT2D	3.723779344	3.8290984285	3.7142270331	3.7133067315	4.0439817955	3.8765106891
11742006_at	KRTAP12-2	3.4754169664	3.1643135168	3.3552222867	3.2933809159	2.866058547	3.0945088357
11749566_s_at	LCMT2	4.8689900013	4.6601632228	4.7571036883	4.3702454936	4.9561604464	4.816126568
11749626_a_at	LDB3	2.8290873372	2.8394684637	3.2449538734	2.8777848985	2.6654414367	2.8191993622
11726498_at	LIF	3.1444664167	2.9175014936	2.7075094987	3.5433537109	3.3870247626	3.2188388254
11717133_a_at	MAFG	6.7113625888	6.669156967	6.9328486675	6.7010414974	6.5643690758	6.6157257289
11746604_a_at	MTG2	5.1729121146	5.0014637752	5.0270846337	5.0025384983	5.3888448588	5.1396872597
11759661_at	MYO10	6.015852228	6.115189263	5.7875968458	6.5148689974	6.1164829022	5.9828520567
11736899_x_at	NAIP	4.6236910433	4.0587974185	4.6930414003	4.8885414078	4.4236657859	4.3713961702
11717211_a_at	NEO1	3.5119486189	3.3477656472	3.6989173977	3.5099144326	3.3805240382	3.0905342742
11752740_a_at	NIPAL4	2.4353949595	2.4583639916	2.2882920741	2.3608630844	2.7689142606	2.4664337201
11728135_at	NIPAL4	4.3935643505	4.2313706344	4.3101260456	4.3000001757	4.3618238193	4.4960926374
11743517_a_at	NNT	7.0884007131	7.0986651454	7.092357714	7.1236000715	6.8992468493	7.0074225339
11726340_a_at	NUDT14	3.9445927854	3.936853858	3.9918184268	4.4304193368	4.1966195066	4.354853261
11725590_a_at	NUDT6	4.4267963125	4.3405529537	4.1385166892	4.2811216667	4.3293536234	4.4659541606
11741989_a_at	P2RX2	2.4455392446	2.2967482584	2.5610273606	2.3412617479	2.3046291522	2.0809710308
11720561_x_at	PARP2	7.5475127271	7.5373311712	7.416584152	7.563976735	7.5906930732	7.5412488333
11733981_a_at	PDK1	7.8713097457	7.9848518443	7.717877423	7.7310133894	7.7602301978	7.7104215721
11752855_x_at	PIGA	3.3986014432	3.3248471807	3.4171564183	3.3149483211	2.9413608876	3.242919944
11750161_a_at	PLEKHA2	5.6175004854	5.4937726003	5.1951678473	5.2464898409	5.4919574364	5.2664895778
11723175_at	PLEKHA6	3.0390661227	2.7517398607	2.8591724932	2.7933471243	2.7761841591	2.8831020959
11716151_a_at	PMEPA1	5.8000459428	5.6395230028	5.954419206	5.6150752204	5.7592377338	5.6772936434
11716150_a_at	PMEPA1	4.3317835438	4.1826918878	4.4289079769	4.3711087889	4.4325909341	4.5339789489
11733002_s_at	PMM2	6.1013468456	6.0744881894	6.0514909638	6.09034963	6.293853221	6.2703914444
11731187_at	PPM1E	2.9279851907	2.9609110857	3.1204121975	3.0140357689	3.1838891871	3.1764917187
11721987_s_at	PRICKLE2	5.7669554296	5.6737366961	5.6869662129	5.5056846434	5.598431797	5.6032788428
11725028_s_at	PSPC1	7.5469603908	7.6519630893	7.4944775291	7.5694457457	7.6166933022	7.5639312708
11754483_a_at	PXDC1	8.2714219188	8.2434281047	8.2092918964	8.2392831896	8.2019955346	8.1269580429
11723977_at	RAB3A	3.3045988581	3.2548924346	3.6289975644	3.7195233985	3.2679594763	3.4340523692
11719570_at	RCHY1	4.4292349257	4.2981746318	4.0804359253	4.4665404664	4.4307542349	4.4210473947
11758159_a_at	RELL2	4.0417218816	4.1435019265	4.1345568077	4.3014356122	4.1081261675	3.9715599968
11735892_a_at	RESP18	2.4300551134	2.3822082904	2.5110725514	2.1334936629	2.4245829725	2.2895838241
11724854_at	RND2	3.7243126266	3.5598076515	3.6020348659	3.3905628572	3.6303425678	3.4434068297
11717384_a_at	RNF34	7.8280237897	7.8002337765	7.7787822675	7.8579736307	7.8281208557	7.8211799247
11758352_at	RRNAD1	3.8098148675	3.4697640978	3.3572486873	3.3265438865	4.1313602845	3.613141457
11749806_a_at	SAV1	7.5552781081	7.437238514	7.4041748332	7.5899158783	7.4629856142	7.362867325
11753239_a_at	SCARA5	2.7407153262	2.5882675604	2.5627633619	2.7339300971	2.6930933787	2.4253700712
11739527_a_at	SECTM1	4.8984997377	4.4422264171	4.7736703335	4.6033627131	4.4081521764	4.5811128376
11715636_a_at	SERPINE1	10.9990663885	11.0398677682	11.0608465141	11.0116325461	11.0286045338	11.0632273896
11743983_x_at	SH3GLB2	5.0014105241	4.7300627212	5.3732071518	5.032934965	4.9424488514	4.9877206754
11734020_a_at	SHANK2	4.1834609779	4.2341013179	3.8283751896	3.8228436438	4.1541965097	4.158116576
11722755_a_at	SHPRH	3.0167281012	3.1429244779	2.9588380012	3.0945029242	2.4550540766	3.1408662036
11750307_a_at	SHTN1	3.8952182363	3.5942925506	3.3236620759	3.2894943024	3.2985843165	3.4008841539
11758110_s_at	SIX1	5.8855844063	5.7733163812	5.7889494616	5.6636543583	5.4855963447	5.6564812805
11728386_x_at	SIX5	5.5771859667	5.3029306805	5.2310775495	5.3598923886	5.3001393712	5.4008785805
11735143_at	SLC15A1	2.8004625598	2.4221643979	2.6271855938	2.7581111791	2.7518808528	3.133886578
11726006_at	SLC30A1	5.9701391623	6.0128162477	5.7283499077	6.0767113416	6.1143696863	6.1337227025
11760532_a_at	SLC34A1	3.0591629139	2.8419579665	3.5672029308	3.1166546621	3.2516870562	3.5041938807
11722414_at	SLC7A1	3.8266649451	3.5386972545	3.4118860397	3.7208785599	3.5079428638	3.2934063887
11723561_x_at	SMCO4	5.7276032674	5.6292119955	5.9977517752	5.6314499847	5.765258726	5.7868292741
11726181_at	SMYD4	5.8148575913	5.7594967092	5.7933150543	6.043774323	5.6019703497	5.6012728899
11728384_x_at	SNAPC4	5.2268267326	5.2922770548	5.4689567215	5.5089548483	5.2934119867	5.2638716009
11728383_a_at	SNAPC4	6.0713191797	6.021343998	6.2511267235	6.0672555048	6.1177673835	6.0520299431
11725743_s_at	SORBS1	2.4244613668	2.4597022921	2.4944648464	2.3737548562	2.5403490353	2.1927575794
11725744_x_at	SORBS1	3.2249419393	2.67778567	3.0586627371	3.045690853	2.9166639914	3.1587135779
11758513_s_at	SPEN	6.5328867132	6.6067973371	6.616489538	6.6189184118	6.465397711	6.4682994354
11757886_s_at	SRBD1	6.5907762441	6.6208528681	6.5319964115	6.341636755	6.379168655	6.4033443817
11723136_x_at	SRC	4.9751214464	4.7412670382	5.219394618	5.2008784193	4.8322506863	5.0882954556
11732168_x_at	STAG3	2.5931157602	2.5532526223	2.6716677043	2.5265041662	2.4912848494	2.540768689
11716662_at	SUSD6	7.229747297	7.3236962652	7.1692949654	7.1434720924	7.2862002034	7.1799414856
11725033_a_at	SYP	4.1648517372	4.3168849278	4.5017680031	4.1612417632	4.1591435696	4.0685397237
11750766_a_at	TACC2	4.1497991976	4.1429313371	4.2693786325	4.183243044	4.1125915171	4.087731378
11744645_a_at	TCN2	2.8342125048	2.6181037065	2.8050972592	2.6091107854	2.9652156962	2.8809472399
11743196_a_at	TLR4	4.8115647747	5.1553327583	5.0591112897	4.9074961684	5.0001165733	4.7677992364
11743197_at	TLR4	6.2763963166	6.2656213599	6.2649431506	6.3503361444	6.4022563334	6.4279082007
11731258_at	TMEM170B	2.9691755656	2.6429509509	2.7143528036	2.8145550305	2.6679007612	2.72177531
11752173_a_at	TMEM2	6.7660327232	6.8954347634	6.8768854031	6.7764860542	6.6808132688	6.9061037193
11750229_x_at	TMEM25	4.9876178318	4.4852044509	4.4201696836	4.6276501945	4.5080764277	4.6882599367
11736576_x_at	TMEM53	3.2214398086	3.1766752643	3.2547178732	3.0236887384	3.082105114	3.2483642412
11716062_a_at	TNC	8.7717602681	8.6226041786	8.7360687021	8.6518884206	8.435694701	8.6426342594
11729642_a_at	TPD52	2.5805176468	2.6399599054	2.6567278478	2.431744246	2.8085412962	2.4962658613
11729641_a_at	TPD52	4.3156991673	4.2248183548	4.1504548311	4.4725301345	4.4533326011	4.2990842995
11725032_a_at	TPP1	5.3410073743	5.3953057454	5.5120783687	5.3302206302	5.5728172515	5.2701412554
11758611_s_at	TRIM10	2.4156172341	2.1407437304	2.4415818259	2.2917630347	2.3235434096	2.784666405
11727171_at	TRPS1	5.0806250503	4.5610333943	4.6377152944	4.6014906706	4.8519259721	4.7340913963
11719572_a_at	TRUB1	5.4846221131	5.3857936942	5.6709649634	5.6370135462	5.751528666	5.4762033631
11715413_s_at	TSC22D1	7.4138811057	7.464215498	7.1504551045	7.370330914	7.4342606436	7.5020461412
11721884_s_at	TUBGCP3	6.5136661699	6.3681306404	6.3725767963	6.4995482147	6.3323356065	6.3027683043
11748543_a_at	TXNIP	7.7608490952	7.5526919634	7.5569443365	7.5736142888	7.5869589937	7.585552063
11732665_a_at	VSTM1	2.3104520305	2.1671024942	2.5757760985	2.2858061338	2.3572639972	2.1993957798
11723562_a_at	VWA5A	3.507471816	3.7575394422	3.5204719649	3.461447561	3.7848548764	3.533665115
11734561_a_at	WBSCR17	2.472360258	2.3715285501	2.3010094672	2.5036901714	2.671200864	2.3446206565
11763601_x_at	WDR62	2.9360851665	2.897536572	2.7826752175	2.8339701776	2.8768558098	2.6677962305
11746310_a_at	WIZ	4.5339341888	4.3340812785	4.6612411373	4.3977906042	4.2090330045	4.1624506067
11716624_s_at	XPO1	8.6892094559	8.8390850263	8.5592917828	8.6641687008	8.839140898	8.7884622079
11729546_at	ZFPM1	4.4743396302	4.6958046268	4.5265434504	4.7909905374	4.3251071082	4.677242494
11746507_a_at	ZFYVE27	4.7372568108	4.3795132685	4.3545963775	4.3048994664	4.5546226528	4.6302057119
11728483_at	ZNF181	3.7748431189	3.8119743108	3.4505970519	4.0567821735	3.660333492	3.5383917602
11726483_at	ZNF260	6.0904195703	6.3650047704	6.3429886649	6.2352256004	6.3583927877	6.2611236972
11732346_at	ZNF33A	3.0548084806	3.3242517605	3.1797452221	3.5341847663	3.4492300472	3.0229734946
11737134_x_at	ZNF385A	2.5617325843	2.4090151402	2.7141787195	2.3735190934	2.4259258666	2.516052455
11743686_a_at	ZNF436	4.2133191412	4.4326235587	3.9917264802	4.5361701866	4.0770024237	4.2364977779
11729040_at	ZNF469	6.0732535776	5.8811681279	6.0707777351	5.9267661012	5.995668519	5.8591482221
11729931_a_at	ZNF496	3.3072660787	3.1689286	3.1869626941	3.2492211063	3.0192909302	2.9975243528
11717882_a_at	ZNF512	7.1366777933	7.1561373234	7.1449140344	7.1299429627	7.0968091052	7.0101162786
11731061_at	ZNF516	3.8199331731	3.9592143816	3.9956986855	3.4795601983	3.4420493087	4.0951870994
11735387_at	ZNF560	2.6122671097	2.2901332941	2.4765682759	2.7347070486	2.3276359683	2.2825362968
11733224_at	ZNF71	3.7084915706	4.2809184135	4.3927843521	4.3865828685	4.1498901264	4.1988764085
